Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
no room to swing a cat,a crowded or cramped space,"We do n't have any room to swing a cat here , how will all that stuff fit in ?","This room feels so small , how will all that stuff fit in ?",B I I I I O I I I I I O O O O O O O O O,B O I I I O O O O O O O O O
no room to swing a cat,a crowded or cramped space,Is n't this place a bit too small ? There 's no room to swing a cat in here .,Is n't this place a bit too small ? It feels so cramped .,O O O O O O O O O B I I I I I O I I I O,O O O O O O O O O B I I I O
foam at the mouth,be extremely angry,He was foaming at the mouth when he realized that important papers had been stolen from his office .,He was filled with ire when he realized that important papers had been stolen from his office .,O O B I I I O O O O O O O O O O O O O,O O B I I O O O O O O O O O O O O O
foam at the mouth,be extremely angry,The boss was foaming at the mouth when the team could not deliver the work on time .,The boss was furious when the team could not deliver the work on time .,O O O B I O I O O O O O O O O O O O,O O O B O O O O O O O O O O O
foam at the mouth,be extremely angry,He was foaming at the mouth when he heard about the cost of repairing the damage .,He was outraged when he heard about the cost of repairing the damage .,O O B I O I O O O O O O O O O O O,O O B O O O O O O O O O O O
foam at the mouth,be extremely angry,She was foaming at the mouth when she heard that the decision had gone against her .,She was fuming when she heard that the decision had gone against her .,O O B I O I O O O O O O O O O O O,O O B O O O O O O O O O O O
foam at the mouth,be extremely angry,"He stood at his door , foaming at the mouth , showering expletives at the miscreants who had damaged his lawn .","He stood at his door , angrily , showering expletives at the miscreants who had damaged his lawn .",O O O O O O B O O I O O O O O O O O O O O O,O O O O O O B O O O O O O O O O O O O
foam at the mouth,be extremely angry,"The boy was foaming at the mouth , throwing things around and destroying whatever came in his way .","The boy was so angry , throwing things around and destroying whatever came in his way .",O O O B I I I O O O O O O O O O O O O,O O O B I O O O O O O O O O O O O
across the board,affecting everyone or everything in an organization or situation,"The improvement is seen across the board , with all divisions either recording profits or reducing losses .","The improvement is seen applying to everyone , with all divisions either recording profits or reducing losses .",O O O O B I I O O O O O O O O O O O,O O O O B I I O O O O O O O O O O O
across the board,affecting everyone or everything in an organization or situation,"During the difficult times , the company decided to cut costs and reduce spending across the board .","During the difficult times , the company decided to cut costs and reduce spending on everything .",O O O O O O O O O O O O O O B O I O,O O O O O O O O O O O O O O B I O
across the board,affecting everyone or everything in an organization or situation,"The government decided to raise taxes across the board , drawing the ire of the general public .","The government decided to raise taxes on the public at every level , drawing the ire of the general public .",O O O O O O B O I O O O O O O O O O,O O O O O O B O O I I I O O O O O O O O O
across the board,affecting everyone or everything in an organization or situation,"As a result of the new policies , improved performances were seen across the board .","As a result of the new policies , improved performances were seen throughout the organization .",O O O O O O O O O O O O B O I O,O O O O O O O O O O O O B O I O
across the board,affecting everyone or everything in an organization or situation,"The company has vacancies across the board , so if you apply now , you have a good chance of getting in .","The company has vacancies in all categories , so if you apply now , you have a good chance of getting in .",O O O O B I I O O O O O O O O O O O O O O O O,O O O O O B I O O O O O O O O O O O O O O O O
across the board,affecting everyone or everything in an organization or situation,"The chief said that the new rules would apply across the board , irrespective of rank and position .","The chief said that the new rules would apply to everyone , irrespective of rank and position .",O O O O O O O O O B O I O O O O O O O,O O O O O O O O O B I O O O O O O O
the ball is in somebody’s court,it is their turn to take action or to reply,She had initiated the conversation but the ball is now is his court if he wants to consider her proposal of marriage .,She had initiated the conversation but it is now his responsibility if he wants to consider her proposal of marriage .,O O O O O O O B O O O O I O O O O O O O O O O,O O O O O O B O O O I O O O O O O O O O O
the ball is in somebody’s court,it is their turn to take action or to reply,His family and friends have requested him to apologize to his boss to save his job and the ball is in his court now .,His family and friends have requested him to apologize to his boss to save his job and the responsibility of action lies with him now .,O O O O O O O O O O O O O O O O O O B I I O I O O,O O O O O O O O O O O O O O O O O O B I I I I O O O
the ball is in somebody’s court,it is their turn to take action or to reply,Now the ball ’ s in his court .,Now it is his turn to take action .,O B I I I I O I O,O B I O I I I I O
to heart's content,to gain full satisfaction,"I used to keep giving him a piece of my mind regularly which he would not pay much heed to , so today I yelled at him to my heart 's content .","I used to keep giving him a piece of my mind regularly which he would not pay much heed to , so today I yelled at him until I was satisfied .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O O O O O O O O O O O O O O B O I I O
to heart's content,to gain full satisfaction,I can get the gifts to my heart 's content but I really want him to like them .,I can get the gifts until I feel satisfied but I really want him to like them .,O O O O O O B I I I O O O O O O O O O,O O O O O B O I I O O O O O O O O O
to heart's content,to gain full satisfaction,She kept buying jewellery to her heart 's content but her joy only lasted until her mother saw the bills .,She kept buying jewellery to her full satisfaction but her joy only lasted until her mother saw the bills .,O O O O O O B I I O O O O O O O O O O O O,O O O O O O B I O O O O O O O O O O O O
to heart's content,to gain full satisfaction,They young children played in the rain to their heart 's content . '',They young children played in the rain until they were satisfied .,O O O O O O O B I I I I O I,O O O O O O O B I I I O
on pins and needles,"being worried, anxious or nervous",Make sure that you inform me once you reach ; I 'll be on pins and needles until I hear from you .,Make sure that you inform me once you reach ; I 'll be worried until I hear from you .,O O O O O O O O O O O O O B I I I O O O O O O,O O O O O O O O O O O O O B O O O O O O
on pins and needles,"being worried, anxious or nervous","When his wife went into labour and was shifted to the delivery room , he became very anxious and seemed to be on pins and needles .","When his wife went into labour and was shifted to the delivery room , he became very anxious and seemed so worried .",O O O O O O O O O O O O O O O O O O O O O B I I O I O,O O O O O O O O O O O O O O O O O O O O B I O
on pins and needles,"being worried, anxious or nervous",My brother has been on pins and needles since yesterday as his exam results are scheduled to be declared today .,My brother has been anxious since yesterday as his exam results are scheduled to be declared today .,O O O O B I I I O O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O
on pins and needles,"being worried, anxious or nervous",She has been on pins and needles since her son went out on his first camping trip with friends .,She has been worried since her son went out on his first camping trip with friends .,O O O O B I I O O O O O O O O O O O O O,O O O B O O O O O O O O O O O O O
on pins and needles,"being worried, anxious or nervous","Following reports of gunfire and casualties near his wife 's workplace , he was on pins and needles until she called him to say she was safe . ''","Following reports of gunfire and casualties near his wife 's workplace , he was anxious until she called him to say she was safe . ''",O O O O O O O O O O O O O O B I O I O O O O O O O O O O O,O O O O O O O O O O O O O O B O O O O O O O O O O O
make do,to cope with something even though the circumstances are not ideal,I will make do without all of the research and send you a proposal by the end of the day .,I will cope without all of the research and send you a proposal by the end of the day .,O O B I O O O O O O O O O O O O O O O O O,O O B O O O O O O O O O O O O O O O O O
make do,to cope with something even though the circumstances are not ideal,"We will have to make do with Peter in our team , even though he rarely shows up for class .","We will have to deal with Peter in our team , even though he rarely shows up for class .",O O O O B I O O O O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O O O O
make do,to cope with something even though the circumstances are not ideal,"We do n't have potato for the stew , we will have to make do with the vegetables that we do have .","We do n't have potato for the stew , we will have to manage with the vegetables that we do have .",O O O O O O O O O O O O O B O O O O O O O O O,O O O O O O O O O O O O O B O O O O O O O O
make do,to cope with something even though the circumstances are not ideal,Jone had to make do with what was available in his house .,Jone had to cope with what was available in his house .,O O O B I O O O O O O O O,O O O B O O O O O O O O
make do,to manage as well as you possibly can with what you have been given,Sorry Jack ! You have to make do with the last slice of Pizza .,Sorry Jack ! You have to manage with the last slice of Pizza .,O O O O O O B I O O O O O O O,O O O O O O B O O O O O O O
make do,to manage as well as you possibly can with what you have been given,"Back in the times past , we made do with a tiny house .","Back in the times past , we managed with a tiny house .",O O O O O O O B I O O O O O,O O O O O O O B O O O O O
make do,to manage as well as you possibly can with what you have been given,The winner team made do and hung in there with what they had .,The winner team managed with what they could get and hung in there with what they had .,O O O B I O O O O O O O O O,O O O B O O O I I O O O O O O O O O
make do,to manage as well as you possibly can with what you have been given,"He is not rich , but is innovative and makes do with what he can get , fix or build himself . '","He is not rich , but is innovative and manages with what he can get , fix or build himself . '",O O O O O O O O O B I O O O O O O O O O O O O,O O O O O O O O O B O O O O O O O O O O O O
"hope for the best, but prepare for the worst",be optimistic but ready for hard times as well,"My father was hoping for the best , but was prepared for the worst at the time my mother was going through some serious ailments .","My father was being optimistic , but preparing for the worst possible situations at the time my mother was going through some serious ailments .",O O O B O O I O O O I O O O O O O O O O O O O O O O,O O O B I O O I O O O I I O O O O O O O O O O O O
"hope for the best, but prepare for the worst",be optimistic but ready for hard times as well,"In case of law suits it is better to hope for the best , but prepare for the worst .","In case of law suits it is better to hope to win the case , and prepare to lose it .",O O O O O O O O O O B O I O I O I O I O,O O O O O O O O O O O B O O O I O O I O O
"hope for the best, but prepare for the worst",be optimistic but ready for hard times as well,"Although I hope for the best , but I am prepared for the worst when it comes to being able to crack these crazy interview questions .","Although I hope I get the answer , I am prepared to not get it when it comes to being able to crack these crazy interview questions .",O O O B O I O I O O O I O I O O O O O O O O O O O O O,O O O O B O I O O O O O I I O O O O O O O O O O O O O O
cat got your tongue,a situation in which someone is finding it hard to say anything in their defence,Amanda grew quiet during the heated argument that I was forced to ask her `` Cat got your tongue ?,Amanda grew quiet during the heated argument that I was forced to ask her `` Run out of things to say ?,O O O O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O O O O B I I I O I O
cat got your tongue,used to refer a time when someone has nothing to say,Are you dumb or cat got your tongue ?,Are you dumb or have nothing to say ?,O O O O B I I I O,O O O O B I I I O
cat got your tongue,trying to compel or urge someone to speak up when they are being unnecessarily quiet,"With the way you are keeping silent , one would wonder if the cat got your tongue ?","With the way you are keeping silent , one would wonder if you have anything to say ?",O O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O O B I I I O
slip of the tongue,an error in speaking in which the speaker says something unintentionally,"I had no intention of saying that to her , it was a slip of the tongue .","I had no intention of saying that to her , it was an accident .",O O O O O O O O O O O O B I O I I O,O O O O O O O O O O O O B I O
cross the bridge,to delay worrying about something that might not happen anyway,"We think that there may be too many people to fit into the hall , but we will cross that bridge when we come to it .","We think that there may be too many people to fit into the hall , but we will deal with the situation when it is more relevant .",O O O O O O O O O O O O O O O O O O B O I O O I O O O,O O O O O O O O O O O O O O O O O O B I O I O O I I I O
cross the bridge,to delay worrying about something that might not happen anyway,"I am not going to think about getting a new job now , I will cross that bridge if I come to it .","I am not going to think about getting a new job now , I will deal with it when the time comes .",O O O O O O O O O O O O O O O B I I I O I O O O,O O O O O O O O O O O O O O O B I O I I I I O
cross the bridge,to delay worrying about something that might not happen anyway,It is sad that she will end her marriage if he does n't come home again next weekend but we can cross that bridge when we come to it .,It is sad that she will end her marriage if he does n't come home again next weekend but we can deal with that later .,O O O O O O O O O O O O O O O O O O O O O B O I I O O I I O,O O O O O O O O O O O O O O O O O O O O O B I O I O
figure out,to solve something by using reasoning,She was able to figure out that escape room way faster than I thought .,She is going to reason out that you lied to her .,O B I O I O O I I I I I I I O,O B I O I O O I I O I O
figure out,to solve something by using reasoning,Were you able to figure out the new IT system at work ?,Were you able to solve how the new IT system at work works ?,O O O O B I O O O O O O O,O O O O B I O O O O O O I O
figure out,to solve something by using reasoning,I am having trouble figuring out how to get started on this weeks research assignment .,I am having trouble understanding how to get started on this weeks research assignment .,O O O O B I O O O O O O O O O O,O O O O B O O O O O O O O O O
figure out,to solve something by using reasoning,Were you able to figure out whether she was angry with you last week ?,Were you able to clear up whether she was angry with you last week ?,O O O O B I O O O O O O O O O,O O O O B I O O O O O O O O O
out of the closet,go public about something private or hidden,The counsellor advised him to come out of the closet to be able to get rid of his depression .,The counsellor advised him to tell someone to be able to get rid of his depression .,O O O O O B I O I I O O O O O O O O O O,O O O O O B I O O O O O O O O O O
out of the closet,go public about something private or hidden,It took her long before she came out of the closet and expressed her interest in the biotechnology industry .,It took her long before she came out went public with her interest in the biotechnology industry .,O O O O O O O O B O I I I O O O O O O O,O O O O O O O O B I I O O O O O O O
out of the closet,go public about something private or hidden,The designs for their newest smartphone are out of the closet .,The designs for their newest smartphone go publis .,O O O O O O B I I I I O,O O O O O O B I O
leave at the altar,to not get married because the person one was going to marry has decided against it at the last moment,"A few days before his wedding date , James started feeling extremely nervous and finally decided to leave his girlfriend at the altar .","A few days before his wedding date , James started feeling extremely nervous and finally decided to not marry his girlfriend .",O O O O O O O O O O O O O O O O O B O O I I I O,O O O O O O O O O O O O O O O O O B I O O O
leave at the altar,to not get married because the person one was going to marry has decided against it at the last moment,"You do n't want to leave your partner at the altar , do you ?","You do n't want to decide not to marry your partner , do you ?",O O O O O B O O I I I O O O O,O O O O O B I O I O O O O O O
leave at the altar,to not get married because the person one was going to marry has decided against it at the last moment,Will you leave him at the altar ?,Will you not marry him ?,O O B O I I I O,O O B I O O
leave at the altar,to not get married because the person one was going to marry has decided against it at the last moment,"After having being left at the altar for the second time , he decided never to think about marriage again .","After having been left by his fiancee for the second time , he decided never to think about marriage again .",O O B O I O I O O O O O O O O O O O O O O,O O B O I I I O O O O O O O O O O O O O O
leave at the altar,to not get married because the person one was going to marry has decided against it at the last moment,"Sue had been very excited about her best friend 's wedding , but it turned out to be disaster when the groom left her friend at the altar .","Sue had been very excited about her best friend 's wedding , but it turned out to be disaster when the groom decided not to marry her at the last minute .",O O O O O O O O O O O O O O O O O O O O O O B O O O O I O,O O O O O O O O O O O O O O O O O O O O O O B I O I O O O I I O
beat the heat,to keep yourself cooler in hot weather,I have found that drinking a cool glass of water helps to beat the heat in summer .,I have found that drinking a cool glass of water helps to stay cool in summer .,O O O O O O O O O O O O B I I O O O,O O O O O O O O O O O O B O O O O
beat the heat,to keep yourself cooler in hot weather,We are going to beat the heat by spending the day in the library .,We are going to stay cool by spending the day in the library .,O O O O B O I O O O O O O O O,O O O O B I O O O O O O O O
beat the heat,to keep yourself cooler in hot weather,We are going to Europe in order to beat the heat .,We are going to Europe in order to get away from the heat .,O O O O O O O O B O O O,O O O O O O O O B I I O O O
beat the heat,to keep yourself cooler in hot weather,We will be leaving very early tomorrow morning in order to beat the heat .,We will be leaving very early tomorrow morning in order to stay cool .,O O O O O O O O O O O B I I O,O O O O O O O O O O O B I O
beat the heat,to keep yourself cooler in hot weather,"I wonder , how the people of Africa use to beat the extreme heat ?","I wonder , how the people of Africa use to keep themselves cool ?",O O O O O O O O O O B O I I O,O O O O O O O O O O B I I O
beat the heat,to keep yourself cooler in hot weather,Only a good air-conditioner can beat the heat in Singapore .,Only a good air-conditioner can counteract the heat in Singapore .,O O O O O B O O O O O,O O O O O B O O O O O
beat the heat,to keep yourself cooler in hot weather,It 's not a good idea to rely only on Soft Drinks to beat the heat .,It 's not a good idea to rely only on Soft Drinks keep cool .,O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O B I O
in the cross hairs,in a position where one might receive severe criticism,The man was in the cross hairs from the very beginning of the interrogation .,The man was a target from the very beginning of the interrogation .,O O O B O I I O O O O O O O O,O O O B I O O O O O O O O
in the cross hairs,in a position where one might receive severe criticism,I was in the cross hairs when I visited my sister while she was having a fight with her husband .,I was caught in the middle of something when I visited my sister while she was having a fight with her husband .,O O O O B I O O O O O O O O O O O O O O O,O O B O O I I I O O O O O O O O O O O O O O O
in the cross hairs,in a position where one might receive severe criticism,The CEO is usually the one in the cross hairs in such a case .,The CEO is usually the one blamed in such a case .,O O O O O O O O B I O O O O O,O O O O O O B O O O O O
think outside the box,to be creative and produce something that is not usual,The team always thinks outside the box to come up with unique advertisements for all its clients .,The team always thinks creatively to come up with unique advertisements for all its clients .,O O O O B I I O O O O O O O O O O O,O O O O B O O O O O O O O O O O
think outside the box,to be creative and produce something that is not usual,This particular technology is quite out of the box in nature and should be a hit really easily.C196,This particular technology is quite unique in nature and should be a hit really easily .,O O O O O B I I I O O O O O O O O I,O O O O O B O O O O O O O O I I
think outside the box,to be creative and produce something that is not usual,I teach my children to think outside the box .,I teach my children to think of solutions out of the ordinary .,O O O O O O B O I O,O O O O O O B I I I O I O
think outside the box,to be creative and produce something that is not usual,"In our organisation , thinking outside the box has an added advantage for all of the employees .","In our organisation , thinking differently has an added advantage for all of the employees .",O O O O O B O I O O O O O O O O O O,O O O O O B O O O O O O O O O O
think outside the box,to be creative and produce something that is not usual,Sarah has spent her whole life in performing a routine job work so do n't expect that she would ever be able to think outside the box . ',Sarah has spent her whole life in performing a routine job work so do n't expect that she would ever be able to think creatively . ',O O O O O O O O O O O O O O O O O O O O O O O O B I I O O,O O O O O O O O O O O O O O O O O O O O O O O O B O O
don't put all your eggs in one basket,don't put all your resources into one thing,It would be better if you applied to several companies instead of just one ; do n't put all your eggs in one basket .,It would be better if you applied to several companies instead of just one ; do n't put all money on one bet .,O O O O O O O O O O O O O O O O O O O B I I O I O,O O O O O O O O O O O O O O O O O O O B I O I O
don't put all your eggs in one basket,don't put all your resources into one thing,"It is wise to diversify your investments across different instruments , as you should not put all your eggs in one basket .","It is wise to diversify your investments across different instruments , as you should not put all of your risk in one investment .",O O O O O O O O O O O O O O O O O O B O O I O,O O O O O O O O O O O O O O O O O B O I O O I O
don't put all your eggs in one basket,don't put all your resources into one thing,He was able to recover from his losses because he did n't put all his eggs in one basket .,He was able to recover from his losses because he did n't put all his money into one bet .,O O O O O O O O O O O O O O O B I O I O,O O O O O O O O O O O O O O O B I O I O
don't put all your eggs in one basket,don't put all your resources into one thing,You 'd better acquire a new skill ; do n't put all your eggs in one basket .,You 'd better acquire a new skill ; do n't put all your effort in one skill .,O O O O O O O O O O O O O B O O I O,O O O O O O O O O O O O O B O O O O
in black and white,printed form of a document,Bank demanded to submit the proposal in black and white .,Bank demanded to submit the proposal in printed form .,O O O O O O O B I I O,O O O O O O O B I O
in black and white,printed form of a document,It is there in black and white that employees caught taking office supplies will be fired .,It is there in printed form that employees caught taking office supplies will be fired .,O O O O B I I O O O O O O O O O O,O O O O B I O O O O O O O O O O
in black and white,printed form of a document,The terms are in black and white for future reference .,The terms are in printed form for future reference .,O O O O B I I O O O O,O O O O B I O O O O
in black and white,one has to be correct and second has to be incorrect,"My daughter is still very young to understand the shades of grey , she talks in black and white .","My daughter is still very young to understand the shades of grey , she talks in right or wrong .",O O O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O O O B I I O
in black and white,one has to be correct and second has to be incorrect,Please tell me in black and white that you want me to stay in your life or no ?,Please tell me in clearly that you want me to stay in your life or no ?,O O O O B I I O O O O O O O O O O O O,O O O O B O O O O O O O O O O O O
in black and white,one has to be correct and second has to be incorrect,"Stop looking at things in black and white , real life situations do have some grey patches as well .","Stop looking at things just having two sides , real life situations do have some grey patches as well .",O O O O B I I I O O O O O O O O O O O O,O O O O B I I I O O O O O O O O O O O O
in black and white,printed form of a document,He asked his old mother not to worry as the terms of the hand agreement were spelled out in black and white .,He asked his old mother not to worry as the terms of the hand agreement were spelled out clearly in print .,O O O O O O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O O O O O B O I O
in black and white,one has to be correct and second has to be incorrect,"Nowadays , people do not see these issues purely in black and white .","Nowadays , people do not see these issues either correct or wrong .",O O O O O O O O B I I I I O,O O O O O O O O B I I I O
round the clock,all hours of the day,The counselor has been working round the clock with patients .,The counselor has been working all day and night with patients .,O O O O O B I I O O O,O O O O O B I I I O O O
round the clock,all hours of the day,The prisoners are monitored round the clock by the officers .,The prisoners are monitored all hours of the day by the officers .,O O O O B O I O O O O,O O O O B I I O I O O O O
round the clock,all hours of the day,The new restaurant is said to be open round the clock .,The new restaurant is said to be open all the time .,O O O O O O O O B O I O,O O O O O O O O B O I O
round the clock,all hours of the day,The nanny has been working round the clock and she totally deserves this break .,The nanny has been working long hours and she totally deserves this break .,O O O O O B I I O O O O O O O,O O O O O B I O O O O O O O
round the clock,all hours of the day,"Although the work is round the clock , the payment for the same is quite meager .","Although the work is throughout the day and night , the payment for the same is quite meager .",O O O O B O I O O O O O O O O O O,O O O O B O I I I O O O O O O O O O O
round the clock,all hours of the day,The bank provides round the clock services to the clients .,The bank provides services at every hour of the day to the clients .,O O O B O I O O O O O,O O O O B I I I O I O O O O
round the clock,all hours of the day,His contract includes round the clock monitoring of the software to ensure that there is no malfunction .,His contract includes monitoring at all times of day of the software to ensure that there is no malfunction .,O O O B O I O O O O O O O O O O O O,O O O O B I I O I O O O O O O O O O O O
go out on a limb,do or say something that is different from most other people,"During an analysis of the news , he went out on a limb and expressed an opinion that was opposite to that held by the general public .","During an analysis of the news , he decided to be risky and expressed an opinion that was opposite to that held by the general public .",O O O O O O O O B I I I I O O O O O O O O O O O O O O O,O O O O O O O O B O I I O O O O O O O O O O O O O O O
go out on a limb,do or say something that is different from most other people,He went out on a limb trying to support the views of his colleague and in the process earned the ire of his boss .,"He went and supported the views of his colleague despite his boss ' disapproval , and in the process earned the ire of his boss .",O O B I I I I I I O O O O O O O O O O O O O O O O,O O O B O O O O O I O O I I I O O O O O O O O O O O
go out on a limb,do or say something that is different from most other people,She went out on a limb by sharing her research paper with her friend despite the tough plagiarism policy .,She took a risk by sharing her research paper with her friend despite the tough plagiarism policy .,O B I I O I O O O O O O O O O O O O O O,O B O I O O O O O O O O O O O O O O
get over it,accept something and move on,"I know you are bitter about losing that job , but try to get over it and find another one .","I know you are bitter about losing that job , but try to get move on and find another one .",O O O O O O O O O O O O O O B I O O O O O,O O O O O O O O O O O O O O B I O O O O O
get over it,accept something and move on,"He was depressed after his girlfriend broke up with him , but with a lot of support from his friends , he tried to get over it and move on .","He was depressed after his girlfriend broke up with him , but with a lot of support from his friends , he tried to forget about it and move on .",O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O
get over it,accept something and move on,It took her nearly four months to get over it .,It took her nearly four months to move on .,O O O O O O O B I I O,O O O O O O O B I O
by the way,"additionally, not in context with the ongoing conversation or as a side point","I will not be going to the party and By the way , I do not like him too much .","I will not be going to the party and incidentally , I do not like him too much .",O O O O O O O O O B O I O O O O O O O O O,O O O O O O O O O B O O O O O O O O O
by the way,"additionally, not in context with the ongoing conversation or as a side point","You need n't know everything about him and By the way , he has great bank balance .","You need n't know everything about him and additionally , he has great bank balance .",O O O O O O O O B I I O O O O O O O,O O O O O O O O B O O O O O O O
by the way,"additionally, not in context with the ongoing conversation or as a side point","By the way , my mother will be home for dinner tomorrow and Be sure to get done with your meetings sooner so you can spend some time with her.Do n't you know that he has moved on ?","Incidentally , my mother will be home for dinner tomorrow and Be sure to get done with your meetings sooner so you can spend some time with her.Do n't you know that he has moved on ?",B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
black hole,a place in which things are lost never to be seen again,My handbag is a black hole and You can try and find the keys in there but I ca n't promise anything .,My handbag is a place where lost things are never found again and You can try and find the keys in there but I ca n't promise anything .,O O O O B I O O O O O O O O O O O O O O O O O,O O O O B I I I I I I I O O O O O O O O O O O O O O O O O
black hole,a place in which things are lost never to be seen again,"At this point , that room is like a black hole -- nothing left in it has ever been found .","At this point , that room is like a place where things are left never to be seen again -- nothing left in it has ever been found .",O O O O O O O O O B I O O O O O O O O O O,O O O O O O O O O B I I I O I I I I I O O O O O O O O O O
black hole,a place in which things are lost never to be seen again,That dumping ground is a black hole .,That dumping ground is a place where lost things are never seen again .,O O O O O B I O,O O O O O B I I I I I I I O
black hole,a place in which things are lost never to be seen again,Those caves are like a black hole ; no one who has entered them has ever returned .,Those caves are a place where things are lost and never seen again ; no one who has entered them has ever returned .,O O O B O I I O O O O O O O O O O O,O O O O B I I O I I I I I O O O O O O O O O O O
black hole,"a prison or place of confinement. Often related to ""the black hole of Calcutta",After the prisoner stabbed a guard he was sent to solitary confinement and It is called the black hole .,After the prisoner stabbed a guard he was sent to solitary confinement and It is called the worst place of confinement .,O O O O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O O O O B I I O O
black hole,"a prison or place of confinement. Often related to ""the black hole of Calcutta",The black hole is the most feared cell in the entire prison .,The worst place of confiement is the most feared cell in the entire prison .,O B I O O O O O O O O O O,O B I I I O O O O O O O O O O
black hole,"a prison or place of confinement. Often related to ""the black hole of Calcutta","Due to his violent behavior , the captive was sent to the black hole .","Due to his violent behavior , the captive was sent to confinement .",O O O O O O O O O O O O B I O,O O O O O O O O O O O B O
black hole,"a prison or place of confinement. Often related to ""the black hole of Calcutta",The black hole was deemed too cruel a punishment at the prison .,The confinement cell was deemed too cruel a punishment at the prison .,O B I O O O O O O O O O O,O B I O O O O O O O O O O
black hole,"a prison or place of confinement. Often related to ""the black hole of Calcutta","Do n't commit a crime , or you 'll be sent to the black hole .","Do n't commit a crime , or you 'll be sent to the prison .",O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O B O
black hole,in commerce it is used to describe an organization into which large quantities of money is poured but no profit is shown,The National Airline has become a massive black hole in the economy .,The National Airline has been a massive waste of money with little profit in the economy .,O O O O B O O I I O O O O,O O O O B O O I I I I I I O O O O
black hole,in commerce it is used to describe an organization into which large quantities of money is poured but no profit is shown,The new division of the company has become a financial black hole .,The new division of the company requires lots of money and gives little profit .,O O O O O O B I I I I I O,O O O O O O B I O I I I I I O
black hole,in commerce it is used to describe an organization into which large quantities of money is poured but no profit is shown,That company 's massive losses make it a black hole .,That company 's massive losses make it show no profit despite massive investments into it .,O O O O O O O B I I O,O O O O O O O B I I I O I I O O
black hole,in commerce it is used to describe an organization into which large quantities of money is poured but no profit is shown,The financial scandal turned Wall Street into a black hole .,The financial scandal turned Wall Street into a place where no profit was shown despite large investments .,O O O O O O O O B I O,O O O O O O O O B I I I I I I I I O
pull a rabbit out of the hat,do something unexpected or surprising,"The team was losing till almost the end , but suddenly , it pulled a rabbit out of its hat and won the contest in the dying minutes .","The team was losing till almost the end , but suddenly , it pulled off something spectacular and won the contest in the dying minutes .",O O O O O O O O O O O O O O B I I I I I O O O O O O O O O,O O O O O O O O O O O O O O B I I O O O O O O O O O
pull a rabbit out of the hat,do something unexpected or surprising,"It is difficult for the company to survive , unless the management pulls a rabbit out of its hat .","It is difficult for the company to survive , unless the management pulls off something spectacular out of nowhere .",O O O O O O O O O O O O O B I O O I I O,O O O O O O O O O O O O O B I I O O I O
pull a rabbit out of the hat,do something unexpected or surprising,"The deal was about to be cancelled , but at the last moment , the sales team pulled a rabbit out of the hat and convinced the client to seal the deal .","The deal was about to be cancelled , but at the last moment , the sales team did a magic trick and convinced the client to seal the deal .",O O O O O O O O O O O O O O O O O B O I I I O I O O O O O O O O O,O O O O O O O O O O O O O O O O O B O I I O O O O O O O O O
pull a rabbit out of the hat,do something unexpected or surprising,The government pulled a rabbit out of the hat and passed the bill despite strong opposition from other parties .,The government unexpectedly passed the bill despite strong opposition from other parties .,O O B I I I I O I I O O O O O O O O O O,O O B O O O O O O O O O O
not the sharpest tool in the shed,not very intelligent,Great Uncle Bob was never the sharpest tool in the shed .,Great Uncle Bob was never the most clever person .,O O O O O O B I I O I O,O O O O O O B I I O
not the sharpest tool in the shed,not very intelligent,My brother 's not the sharpest tool in the shed .,My brother 's does not have the sharpest mind .,O O O O O O B I O I O,O O O B O I O O I O
not the sharpest tool in the shed,not very intelligent,"I was ’ t the sharpest tool in the shed , but I still managed to find a profession I loved .","I was ’ t very intelligent , , but I still managed to find a profession I loved .",O O O O B I I I I I O O O O O O O O O O O O,O O O O B I O O O O O O O O O O O O O
acid test,a severe or crucial test,The acid test for the new theory would come when it is actually implemented and the results come out .,The a test that proves a hypothesis or validity of the new theory would come when it is actually implemented and the results come out .,O B O I O O O O O O O O O O O O O O O O,O B O I I I I I I I O O O O O O O O O O O O O O O O
acid test,a severe or crucial test,"The politician made a lot of promises , but the acid test would come when he assumes office and starts delivering on them .","The politician made a lot of promises , but the test of his value would come when he assumes office and starts delivering on them .",O O O O O O O O O O B O O O O O O O O O O O O O,O O O O O O O O O O O O B I O O O O O O O O O O O O
